"path","filename","extension","size_MB","modified_date","category","likely_role","notes"
"analysis","full_pair_rule_summary.csv",".csv","0.001117","2026-08-02T06:23:03+03:30","tabular_data","Tabular dataset; role inferred only from path and filename","Role based only on path, filename, and extension"
"analysis","full_pair_rules.zip",".zip","12.515576","2026-08-14T12:03:38+03:30","archive","Compressed archive; contents not duplicated in draft","Role based only on path, filename, and extension"
"analysis\full_pair_rules","functional_motif_change.parquet",".parquet","0.017037","2026-08-02T06:23:16+03:30","tabular_data","Tabular dataset; role inferred only from path and filename","Role based only on path, filename, and extension"
"analysis\full_pair_rules","linker_family_change.parquet",".parquet","13.008068","2026-08-02T06:23:15+03:30","tabular_data","Tabular dataset; role inferred only from path and filename","Role based only on path, filename, and extension"
"analysis\full_pair_rules","metal_substitution.parquet",".parquet","1.111154","2026-08-02T06:23:08+03:30","tabular_data","Tabular dataset; role inferred only from path and filename","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work","completed_groups.jsonl",".jsonl","17.737289","2026-08-02T06:23:03+03:30","tabular_data","Tabular dataset; role inferred only from path and filename","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","0f9bb1191288bcb70ff1.parquet",".parquet","0.0136","2026-08-02T06:22:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","1544087d076354593efe.parquet",".parquet","0.01361","2026-08-02T06:22:59+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","15a3f4998bd4c53c289d.parquet",".parquet","0.013577","2026-08-02T06:22:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","3a5135a864485094fd74.parquet",".parquet","0.013629","2026-08-02T06:22:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","3d6801fdbbb9392a9b56.parquet",".parquet","0.013859","2026-08-02T06:22:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","40973ab7de3a4c1fc804.parquet",".parquet","0.013305","2026-08-02T06:22:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","573a51cd7ae0ffb9ff0b.parquet",".parquet","0.013825","2026-08-02T06:22:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","65a873160d9fdee3e7c6.parquet",".parquet","0.013305","2026-08-02T06:22:56+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","6b364caebed0fc11f1cd.parquet",".parquet","0.013581","2026-08-02T06:22:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","74d4e04ca3faf1314899.parquet",".parquet","0.013596","2026-08-02T06:22:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","83f756c9482ebbc1eccc.parquet",".parquet","0.013596","2026-08-02T06:22:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","937f30e5cef75ab9c8d6.parquet",".parquet","0.013581","2026-08-02T06:22:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","9bb8f7b0581be666c6b8.parquet",".parquet","0.013596","2026-08-02T06:22:59+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","a412bea967d14648f4bb.parquet",".parquet","0.01361","2026-08-02T06:22:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","ac58f2e2dce11723819c.parquet",".parquet","0.013577","2026-08-02T06:22:57+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","addc6874bbb2737b4540.parquet",".parquet","0.013975","2026-08-02T06:22:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","b735bf045c55543ff076.parquet",".parquet","0.013581","2026-08-02T06:22:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","bf23e03afefbda7dfefe.parquet",".parquet","0.0136","2026-08-02T06:22:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","c9ab24b08ddd349b3048.parquet",".parquet","0.01361","2026-08-02T06:22:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","d4ce4e1ceb697f0f1cdb.parquet",".parquet","0.014181","2026-08-02T06:22:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","e6467f8c1e09b0e3dbac.parquet",".parquet","0.013557","2026-08-02T06:22:59+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","e65eb3015dcba9f21ffe.parquet",".parquet","0.013305","2026-08-02T06:22:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","ef3ddd2f58b122eff258.parquet",".parquet","0.01361","2026-08-02T06:22:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\functional_motif_change","f74ba7758d3379225508.parquet",".parquet","0.013596","2026-08-02T06:22:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","00074cc7af8e4bae4a49.parquet",".parquet","0.013668","2026-08-02T06:22:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","000d1e14bd709a7da862.parquet",".parquet","0.013515","2026-08-02T06:22:20+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","000fba83bf8142440e31.parquet",".parquet","0.013563","2026-08-02T06:22:12+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","0012cc58a1db2168138e.parquet",".parquet","0.014082","2026-08-02T06:21:57+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","002fcd92cfac00cd8f58.parquet",".parquet","0.015229","2026-08-02T06:21:58+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","003a468e835db6db1907.parquet",".parquet","0.014308","2026-08-02T06:21:59+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","003bcf47981788776c05.parquet",".parquet","0.01352","2026-08-02T06:22:19+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","003d027c08457102e714.parquet",".parquet","0.013511","2026-08-02T06:22:20+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","004213ed30c971f7c3fe.parquet",".parquet","0.013344","2026-08-02T06:22:04+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","00475bcce0f2b4c91a76.parquet",".parquet","0.013229","2026-08-02T06:22:09+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","004eb4d942bde51250f5.parquet",".parquet","0.013966","2026-08-02T06:22:18+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","004fbe83203f1e08c738.parquet",".parquet","0.01363","2026-08-02T06:21:58+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
